# Renewables.ninja Solar photovoltaic power (PV) (Point API) - -32.580, 26.559 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Africa/Johannesburg, electricity in kW, irradiance_direct in unknown, irradiance_diffuse in unknown, temperature in ºC
# {"units": {"time": "UTC", "local_time": "Africa/Johannesburg", "electricity": "kW", "irradiance_direct": "unknown", "irradiance_diffuse": "unknown", "temperature": "\u00baC"}, "params": {"local_time": true, "header": true, "lat": "-32.58044469633279", "lon": "26.559067500974685", "date_from": "2019-01-01", "date_to": "2019-12-31", "dataset": "merra2", "capacity": "1", "system_loss": "0.1", "tracking": "0", "tilt": "35", "azim": "180", "raw": true}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2019-11-19 01:00,2019-11-19 03:00,0,0,0,9.432
2019-11-19 02:00,2019-11-19 04:00,0,0,0,9.248
2019-11-19 03:00,2019-11-19 05:00,0.002,0,0.010,9.159
2019-11-19 04:00,2019-11-19 06:00,0.061,0.006,0.075,9.814
2019-11-19 05:00,2019-11-19 07:00,0.256,0.164,0.127,11.646
2019-11-19 06:00,2019-11-19 08:00,0.481,0.461,0.099,14.339
2019-11-19 07:00,2019-11-19 09:00,0.653,0.705,0.093,17.220
2019-11-19 08:00,2019-11-19 10:00,0.761,0.878,0.096,19.944
2019-11-19 09:00,2019-11-19 11:00,0.810,0.965,0.101,22.036
2019-11-19 10:00,2019-11-19 12:00,0.813,0.978,0.102,23.496
2019-11-19 11:00,2019-11-19 13:00,0.770,0.915,0.100,24.423
2019-11-19 12:00,2019-11-19 14:00,0.680,0.780,0.095,24.758
2019-11-19 13:00,2019-11-19 15:00,0.541,0.586,0.086,24.442
2019-11-19 14:00,2019-11-19 16:00,0.352,0.348,0.076,23.529
2019-11-19 15:00,2019-11-19 17:00,0.129,0.098,0.063,21.749
2019-11-19 16:00,2019-11-19 18:00,0.020,0,0.035,18.567
2019-11-19 17:00,2019-11-19 19:00,0,0,0,14.594
2019-11-19 18:00,2019-11-19 20:00,0,0,0,11.924
2019-11-19 19:00,2019-11-19 21:00,0,0,0,10.377
2019-11-19 20:00,2019-11-19 22:00,0,0,0,9.992
2019-11-19 21:00,2019-11-19 23:00,0,0,0,9.764
2019-11-19 22:00,2019-11-20 00:00,0,0,0,9.698
2019-11-19 23:00,2019-11-20 01:00,0,0,0,9.609
2019-11-20 00:00,2019-11-20 02:00,0,0,0,9.454
2019-11-20 01:00,2019-11-20 03:00,0,0,0,9.319
2019-11-20 02:00,2019-11-20 04:00,0,0,0,9.244
2019-11-20 03:00,2019-11-20 05:00,0.005,0,0.014,9.182
2019-11-20 04:00,2019-11-20 06:00,0.090,0.022,0.090,10.123
2019-11-20 05:00,2019-11-20 07:00,0.282,0.217,0.103,12.099
2019-11-20 06:00,2019-11-20 08:00,0.499,0.492,0.093,14.966
2019-11-20 07:00,2019-11-20 09:00,0.655,0.709,0.098,18.554
2019-11-20 08:00,2019-11-20 10:00,0.751,0.865,0.106,22.000
2019-11-20 09:00,2019-11-20 11:00,0.796,0.951,0.111,24.896
2019-11-20 10:00,2019-11-20 12:00,0.796,0.966,0.113,27.033
2019-11-20 11:00,2019-11-20 13:00,0.756,0.907,0.111,28.392
2019-11-20 12:00,2019-11-20 14:00,0.626,0.669,0.144,28.718
2019-11-20 13:00,2019-11-20 15:00,0.361,0.187,0.256,27.238
2019-11-20 14:00,2019-11-20 16:00,0.213,0.049,0.210,24.742
2019-11-20 15:00,2019-11-20 17:00,0.078,0.004,0.100,20.888
2019-11-20 16:00,2019-11-20 18:00,0.015,0,0.029,17.082
2019-11-20 17:00,2019-11-20 19:00,0,0,0,14.478
2019-11-20 18:00,2019-11-20 20:00,0,0,0,12.708
2019-11-20 19:00,2019-11-20 21:00,0,0,0,11.554
2019-11-20 20:00,2019-11-20 22:00,0,0,0,10.865
2019-11-20 21:00,2019-11-20 23:00,0,0,0,10.414
2019-11-20 22:00,2019-11-21 00:00,0,0,0,10.090
2019-11-20 23:00,2019-11-21 01:00,0,0,0,9.772
2019-11-21 00:00,2019-11-21 02:00,0,0,0,9.761
2019-11-21 01:00,2019-11-21 03:00,0,0,0,9.434
2019-11-21 02:00,2019-11-21 04:00,0,0,0,9.009
2019-11-21 03:00,2019-11-21 05:00,0.005,0,0.014,9.110
2019-11-21 04:00,2019-11-21 06:00,0.091,0.063,0.051,12.555
2019-11-21 05:00,2019-11-21 07:00,0.296,0.280,0.063,16.096
2019-11-21 06:00,2019-11-21 08:00,0.491,0.517,0.073,20.470
2019-11-21 07:00,2019-11-21 09:00,0.639,0.727,0.082,24.009
2019-11-21 08:00,2019-11-21 10:00,0.737,0.886,0.089,26.461
2019-11-21 09:00,2019-11-21 11:00,0.787,0.977,0.093,28.267
2019-11-21 10:00,2019-11-21 12:00,0.791,0.994,0.094,29.545
2019-11-21 11:00,2019-11-21 13:00,0.751,0.930,0.092,30.249
2019-11-21 12:00,2019-11-21 14:00,0.664,0.794,0.087,30.272
2019-11-21 13:00,2019-11-21 15:00,0.529,0.595,0.079,29.564
2019-11-21 14:00,2019-11-21 16:00,0.345,0.354,0.070,28.084
2019-11-21 15:00,2019-11-21 17:00,0.125,0.101,0.059,25.580
2019-11-21 16:00,2019-11-21 18:00,0.019,0,0.034,21.795
2019-11-21 17:00,2019-11-21 19:00,0,0,0,17.590
2019-11-21 18:00,2019-11-21 20:00,0,0,0,15.081
2019-11-21 19:00,2019-11-21 21:00,0,0,0,13.424
2019-11-21 20:00,2019-11-21 22:00,0,0,0,12.312
2019-11-21 21:00,2019-11-21 23:00,0,0,0,11.655
2019-11-21 22:00,2019-11-22 00:00,0,0,0,11.320
2019-11-21 23:00,2019-11-22 01:00,0,0,0,10.990
2019-11-22 00:00,2019-11-22 02:00,0,0,0,10.236
2019-11-22 01:00,2019-11-22 03:00,0,0,0,9.425
2019-11-22 02:00,2019-11-22 04:00,0,0,0,8.760
2019-11-22 03:00,2019-11-22 05:00,0.005,0,0.014,8.915
2019-11-22 04:00,2019-11-22 06:00,0.091,0.062,0.051,11.799
2019-11-22 05:00,2019-11-22 07:00,0.302,0.291,0.059,15.888
2019-11-22 06:00,2019-11-22 08:00,0.499,0.532,0.069,20.088
2019-11-22 07:00,2019-11-22 09:00,0.648,0.743,0.078,23.771
2019-11-22 08:00,2019-11-22 10:00,0.744,0.902,0.085,26.486
2019-11-22 09:00,2019-11-22 11:00,0.791,0.991,0.089,28.571
2019-11-22 10:00,2019-11-22 12:00,0.793,1.004,0.091,30.100
2019-11-22 11:00,2019-11-22 13:00,0.751,0.938,0.089,31.053
2019-11-22 12:00,2019-11-22 14:00,0.662,0.797,0.085,31.332
2019-11-22 13:00,2019-11-22 15:00,0.527,0.597,0.078,30.771
2019-11-22 14:00,2019-11-22 16:00,0.343,0.353,0.070,28.824
2019-11-22 15:00,2019-11-22 17:00,0.126,0.100,0.060,25.096
2019-11-22 16:00,2019-11-22 18:00,0.019,0,0.035,20.547
2019-11-22 17:00,2019-11-22 19:00,0,0,0.001,17.178
2019-11-22 18:00,2019-11-22 20:00,0,0,0,15.722
2019-11-22 19:00,2019-11-22 21:00,0,0,0,14.742
2019-11-22 20:00,2019-11-22 22:00,0,0,0,13.827
2019-11-22 21:00,2019-11-22 23:00,0,0,0,13.122
2019-11-22 22:00,2019-11-23 00:00,0,0,0,12.546
2019-11-22 23:00,2019-11-23 01:00,0,0,0,12.083
2019-11-23 00:00,2019-11-23 02:00,0,0,0,11.823
2019-11-23 01:00,2019-11-23 03:00,0,0,0,11.601
2019-11-23 02:00,2019-11-23 04:00,0,0,0,11.411
2019-11-23 03:00,2019-11-23 05:00,0.006,0,0.017,11.698
2019-11-23 04:00,2019-11-23 06:00,0.091,0.040,0.076,14.895
2019-11-23 05:00,2019-11-23 07:00,0.269,0.221,0.095,18.155
2019-11-23 06:00,2019-11-23 08:00,0.469,0.470,0.094,20.918
2019-11-23 07:00,2019-11-23 09:00,0.620,0.676,0.102,23.125
2019-11-23 08:00,2019-11-23 10:00,0.698,0.781,0.124,25.040
2019-11-23 09:00,2019-11-23 11:00,0.698,0.749,0.163,26.338
2019-11-23 10:00,2019-11-23 12:00,0.718,0.797,0.153,27.517
2019-11-23 11:00,2019-11-23 13:00,0.735,0.874,0.113,28.680
2019-11-23 12:00,2019-11-23 14:00,0.654,0.757,0.101,29.115
2019-11-23 13:00,2019-11-23 15:00,0.518,0.562,0.094,28.558
2019-11-23 14:00,2019-11-23 16:00,0.339,0.331,0.084,26.687
2019-11-23 15:00,2019-11-23 17:00,0.130,0.088,0.076,23.274
2019-11-23 16:00,2019-11-23 18:00,0.026,0,0.044,19.358
2019-11-23 17:00,2019-11-23 19:00,0,0,0.001,16.612
2019-11-23 18:00,2019-11-23 20:00,0,0,0,15.332
2019-11-23 19:00,2019-11-23 21:00,0,0,0,14.522
2019-11-23 20:00,2019-11-23 22:00,0,0,0,14.008
2019-11-23 21:00,2019-11-23 23:00,0,0,0,13.649
2019-11-23 22:00,2019-11-24 00:00,0,0,0,13.364
2019-11-23 23:00,2019-11-24 01:00,0,0,0,13.158
2019-11-24 00:00,2019-11-24 02:00,0,0,0,12.964
2019-11-24 01:00,2019-11-24 03:00,0,0,0,12.739
2019-11-24 02:00,2019-11-24 04:00,0,0,0,12.508
2019-11-24 03:00,2019-11-24 05:00,0.005,0,0.015,12.443
2019-11-24 04:00,2019-11-24 06:00,0.087,0.022,0.089,13.713
2019-11-24 05:00,2019-11-24 07:00,0.266,0.207,0.103,16.519
2019-11-24 06:00,2019-11-24 08:00,0.479,0.487,0.088,20.225
2019-11-24 07:00,2019-11-24 09:00,0.623,0.688,0.096,23.548
2019-11-24 08:00,2019-11-24 10:00,0.723,0.848,0.102,26.092
2019-11-24 09:00,2019-11-24 11:00,0.775,0.943,0.105,27.917
2019-11-24 10:00,2019-11-24 12:00,0.779,0.959,0.106,29.248
2019-11-24 11:00,2019-11-24 13:00,0.739,0.897,0.104,30.021
2019-11-24 12:00,2019-11-24 14:00,0.653,0.762,0.099,29.959
2019-11-24 13:00,2019-11-24 15:00,0.521,0.568,0.091,28.708
2019-11-24 14:00,2019-11-24 16:00,0.341,0.334,0.082,26.195
2019-11-24 15:00,2019-11-24 17:00,0.131,0.092,0.072,22.740
2019-11-24 16:00,2019-11-24 18:00,0.029,0,0.047,18.993
2019-11-24 17:00,2019-11-24 19:00,0,0,0.001,16.160
2019-11-24 18:00,2019-11-24 20:00,0,0,0,14.804
2019-11-24 19:00,2019-11-24 21:00,0,0,0,14.086
2019-11-24 20:00,2019-11-24 22:00,0,0,0,13.621
2019-11-24 21:00,2019-11-24 23:00,0,0,0,13.286
2019-11-24 22:00,2019-11-25 00:00,0,0,0,12.972
2019-11-24 23:00,2019-11-25 01:00,0,0,0,12.594
2019-11-25 00:00,2019-11-25 02:00,0,0,0,11.842
2019-11-25 01:00,2019-11-25 03:00,0,0,0,11.410
2019-11-25 02:00,2019-11-25 04:00,0,0,0,11.090
2019-11-25 03:00,2019-11-25 05:00,0.006,0,0.016,11.336
2019-11-25 04:00,2019-11-25 06:00,0.090,0.062,0.053,14.580
2019-11-25 05:00,2019-11-25 07:00,0.292,0.277,0.065,18.551
2019-11-25 06:00,2019-11-25 08:00,0.481,0.507,0.077,22.695
2019-11-25 07:00,2019-11-25 09:00,0.620,0.697,0.091,25.454
2019-11-25 08:00,2019-11-25 10:00,0.715,0.845,0.100,27.469
2019-11-25 09:00,2019-11-25 11:00,0.774,0.953,0.099,29.025
2019-11-25 10:00,2019-11-25 12:00,0.781,0.976,0.098,30.199
2019-11-25 11:00,2019-11-25 13:00,0.741,0.915,0.096,31.017
2019-11-25 12:00,2019-11-25 14:00,0.655,0.779,0.092,31.252
2019-11-25 13:00,2019-11-25 15:00,0.518,0.576,0.086,30.590
2019-11-25 14:00,2019-11-25 16:00,0.338,0.341,0.077,29.079
2019-11-25 15:00,2019-11-25 17:00,0.128,0.092,0.072,26.815
2019-11-25 16:00,2019-11-25 18:00,0.030,0,0.049,23.543
2019-11-25 17:00,2019-11-25 19:00,0,0,0.001,19.480
2019-11-25 18:00,2019-11-25 20:00,0,0,0,16.901
2019-11-25 19:00,2019-11-25 21:00,0,0,0,15.352
2019-11-25 20:00,2019-11-25 22:00,0,0,0,14.070
2019-11-25 21:00,2019-11-25 23:00,0,0,0,13.139
2019-11-25 22:00,2019-11-26 00:00,0,0,0,12.589
2019-11-25 23:00,2019-11-26 01:00,0,0,0,12.339
2019-11-26 00:00,2019-11-26 02:00,0,0,0,11.901
2019-11-26 01:00,2019-11-26 03:00,0,0,0,11.136
2019-11-26 02:00,2019-11-26 04:00,0,0,0,10.439
2019-11-26 03:00,2019-11-26 05:00,0.006,0,0.015,10.788
2019-11-26 04:00,2019-11-26 06:00,0.089,0.063,0.050,15.262
2019-11-26 05:00,2019-11-26 07:00,0.292,0.283,0.062,19.535
2019-11-26 06:00,2019-11-26 08:00,0.487,0.524,0.070,23.145
2019-11-26 07:00,2019-11-26 09:00,0.634,0.732,0.080,26.058
2019-11-26 08:00,2019-11-26 10:00,0.725,0.880,0.089,28.510
2019-11-26 09:00,2019-11-26 11:00,0.774,0.972,0.093,30.590
2019-11-26 10:00,2019-11-26 12:00,0.780,0.995,0.092,32.257
2019-11-26 11:00,2019-11-26 13:00,0.741,0.937,0.089,33.271
2019-11-26 12:00,2019-11-26 14:00,0.656,0.801,0.084,33.536
2019-11-26 13:00,2019-11-26 15:00,0.523,0.603,0.076,33.068
2019-11-26 14:00,2019-11-26 16:00,0.342,0.362,0.067,31.857
2019-11-26 15:00,2019-11-26 17:00,0.126,0.107,0.056,29.832
2019-11-26 16:00,2019-11-26 18:00,0.022,0,0.039,26.278
2019-11-26 17:00,2019-11-26 19:00,0,0.002,0.001,20.878
2019-11-26 18:00,2019-11-26 20:00,0,0,0,18.330
2019-11-26 19:00,2019-11-26 21:00,0,0,0,16.787
2019-11-26 20:00,2019-11-26 22:00,0,0,0,15.925
2019-11-26 21:00,2019-11-26 23:00,0,0,0,15.490
2019-11-26 22:00,2019-11-27 00:00,0,0,0,15.324
2019-11-26 23:00,2019-11-27 01:00,0,0,0,15.352
2019-11-27 00:00,2019-11-27 02:00,0,0,0,15.326
2019-11-27 01:00,2019-11-27 03:00,0,0,0,15.070
2019-11-27 02:00,2019-11-27 04:00,0,0,0,14.622
2019-11-27 03:00,2019-11-27 05:00,0.006,0,0.016,14.575
2019-11-27 04:00,2019-11-27 06:00,0.087,0.064,0.049,17.661
2019-11-27 05:00,2019-11-27 07:00,0.290,0.286,0.060,22.226
2019-11-27 06:00,2019-11-27 08:00,0.478,0.524,0.070,27.029
2019-11-27 07:00,2019-11-27 09:00,0.621,0.736,0.079,30.488
2019-11-27 08:00,2019-11-27 10:00,0.715,0.895,0.086,33.127
2019-11-27 09:00,2019-11-27 11:00,0.762,0.986,0.090,34.972
2019-11-27 10:00,2019-11-27 12:00,0.766,0.999,0.091,36.089
2019-11-27 11:00,2019-11-27 13:00,0.727,0.934,0.090,36.484
2019-11-27 12:00,2019-11-27 14:00,0.644,0.794,0.086,36.056
2019-11-27 13:00,2019-11-27 15:00,0.514,0.593,0.079,34.794
2019-11-27 14:00,2019-11-27 16:00,0.336,0.352,0.071,32.692
2019-11-27 15:00,2019-11-27 17:00,0.126,0.102,0.062,29.806
2019-11-27 16:00,2019-11-27 18:00,0.025,0,0.043,25.994
2019-11-27 17:00,2019-11-27 19:00,0.003,0.010,0.001,21.505
2019-11-27 18:00,2019-11-27 20:00,0,0,0,19.026
2019-11-27 19:00,2019-11-27 21:00,0,0,0,17.345
2019-11-27 20:00,2019-11-27 22:00,0,0,0,16.045
2019-11-27 21:00,2019-11-27 23:00,0,0,0,15.096
2019-11-27 22:00,2019-11-28 00:00,0,0,0,14.492
2019-11-27 23:00,2019-11-28 01:00,0,0,0,14.069
2019-11-28 00:00,2019-11-28 02:00,0,0,0,13.759
2019-11-28 01:00,2019-11-28 03:00,0,0,0,13.471
2019-11-28 02:00,2019-11-28 04:00,0,0,0,13.163
2019-11-28 03:00,2019-11-28 05:00,0.007,0,0.018,13.522
2019-11-28 04:00,2019-11-28 06:00,0.088,0.056,0.058,17.592
2019-11-28 05:00,2019-11-28 07:00,0.282,0.267,0.070,21.670
2019-11-28 06:00,2019-11-28 08:00,0.467,0.499,0.080,26.638
2019-11-28 07:00,2019-11-28 09:00,0.605,0.705,0.089,31.422
2019-11-28 08:00,2019-11-28 10:00,0.693,0.860,0.096,35.193
2019-11-28 09:00,2019-11-28 11:00,0.738,0.948,0.100,37.350
2019-11-28 10:00,2019-11-28 12:00,0.741,0.962,0.101,38.550
2019-11-28 11:00,2019-11-28 13:00,0.704,0.900,0.099,38.988
2019-11-28 12:00,2019-11-28 14:00,0.624,0.766,0.095,38.692
2019-11-28 13:00,2019-11-28 15:00,0.498,0.572,0.087,37.615
2019-11-28 14:00,2019-11-28 16:00,0.326,0.338,0.079,35.710
2019-11-28 15:00,2019-11-28 17:00,0.125,0.096,0.069,32.835
2019-11-28 16:00,2019-11-28 18:00,0.027,0,0.047,29.183
2019-11-28 17:00,2019-11-28 19:00,0,0,0.001,25.347
2019-11-28 18:00,2019-11-28 20:00,0,0,0,23.515
2019-11-28 19:00,2019-11-28 21:00,0,0,0,22.775
2019-11-28 20:00,2019-11-28 22:00,0,0,0,22.435
2019-11-28 21:00,2019-11-28 23:00,0,0,0,21.846
2019-11-28 22:00,2019-11-29 00:00,0,0,0,21.298
2019-11-28 23:00,2019-11-29 01:00,0,0,0,20.779
2019-11-29 00:00,2019-11-29 02:00,0,0,0,20.475
2019-11-29 01:00,2019-11-29 03:00,0,0,0,20.321
2019-11-29 02:00,2019-11-29 04:00,0,0,0,20.654
2019-11-29 03:00,2019-11-29 05:00,0.008,0,0.020,21.550
2019-11-29 04:00,2019-11-29 06:00,0.092,0.045,0.077,24.392
2019-11-29 05:00,2019-11-29 07:00,0.260,0.213,0.109,28.593
2019-11-29 06:00,2019-11-29 08:00,0.420,0.394,0.138,32.062
2019-11-29 07:00,2019-11-29 09:00,0.482,0.399,0.223,33.460
2019-11-29 08:00,2019-11-29 10:00,0.532,0.423,0.273,34.228
2019-11-29 09:00,2019-11-29 11:00,0.662,0.701,0.207,35.901
2019-11-29 10:00,2019-11-29 12:00,0.645,0.649,0.238,37.058
2019-11-29 11:00,2019-11-29 13:00,0.446,0.213,0.365,35.625
2019-11-29 12:00,2019-11-29 14:00,0.355,0.111,0.339,33.696
2019-11-29 13:00,2019-11-29 15:00,0.310,0.101,0.288,32.369
2019-11-29 14:00,2019-11-29 16:00,0.255,0.108,0.212,31.945
2019-11-29 15:00,2019-11-29 17:00,0.139,0.052,0.130,31.600
2019-11-29 16:00,2019-11-29 18:00,0.034,0,0.055,28.970
2019-11-29 17:00,2019-11-29 19:00,0,0,0.001,25.089
2019-11-29 18:00,2019-11-29 20:00,0,0,0,21.692
2019-11-29 19:00,2019-11-29 21:00,0,0,0,18.805
2019-11-29 20:00,2019-11-29 22:00,0,0,0,17.412
2019-11-29 21:00,2019-11-29 23:00,0,0,0,17.300
2019-11-29 22:00,2019-11-30 00:00,0,0,0,17.250
2019-11-29 23:00,2019-11-30 01:00,0,0,0,16.811
2019-11-30 00:00,2019-11-30 02:00,0,0,0,16.346
2019-11-30 01:00,2019-11-30 03:00,0,0,0,15.999
2019-11-30 02:00,2019-11-30 04:00,0,0,0,15.799
2019-11-30 03:00,2019-11-30 05:00,0.009,0,0.020,15.883
2019-11-30 04:00,2019-11-30 06:00,0.098,0.019,0.105,17.827
2019-11-30 05:00,2019-11-30 07:00,0.238,0.115,0.170,21.250
2019-11-30 06:00,2019-11-30 08:00,0.379,0.244,0.217,25.233
2019-11-30 07:00,2019-11-30 09:00,0.488,0.357,0.257,28.670
2019-11-30 08:00,2019-11-30 10:00,0.538,0.381,0.311,30.625
2019-11-30 09:00,2019-11-30 11:00,0.554,0.365,0.353,31.405
2019-11-30 10:00,2019-11-30 12:00,0.560,0.359,0.366,31.156
2019-11-30 11:00,2019-11-30 13:00,0.500,0.257,0.376,29.473
2019-11-30 12:00,2019-11-30 14:00,0.430,0.184,0.347,27.143
2019-11-30 13:00,2019-11-30 15:00,0.399,0.205,0.281,25.186
2019-11-30 14:00,2019-11-30 16:00,0.264,0.083,0.233,22.147
2019-11-30 15:00,2019-11-30 17:00,0.090,0.004,0.112,18.356
2019-11-30 16:00,2019-11-30 18:00,0.011,0,0.024,15.812
2019-11-30 17:00,2019-11-30 19:00,0,0,0,14.778
2019-11-30 18:00,2019-11-30 20:00,0,0,0,14.262
2019-11-30 19:00,2019-11-30 21:00,0,0,0,13.780
2019-11-30 20:00,2019-11-30 22:00,0,0,0,13.368
2019-11-30 21:00,2019-11-30 23:00,0,0,0,12.984
2019-11-30 22:00,2019-12-01 00:00,0,0,0,12.580
2019-11-30 23:00,2019-12-01 01:00,0,0,0,12.225
2019-12-01 00:00,2019-12-01 02:00,0,0,0,11.893
2019-12-01 01:00,2019-12-01 03:00,0,0,0,11.660
2019-12-01 02:00,2019-12-01 04:00,0,0,0,11.567
2019-12-01 03:00,2019-12-01 05:00,0.007,0,0.017,11.701
2019-12-01 04:00,2019-12-01 06:00,0.084,0.006,0.100,12.804
2019-12-01 05:00,2019-12-01 07:00,0.168,0.023,0.176,14.249
2019-12-01 06:00,2019-12-01 08:00,0.222,0.028,0.231,15.650
2019-12-01 07:00,2019-12-01 09:00,0.283,0.040,0.290,17.148
2019-12-01 08:00,2019-12-01 10:00,0.372,0.080,0.358,19.054
2019-12-01 09:00,2019-12-01 11:00,0.551,0.283,0.393,21.978
2019-12-01 10:00,2019-12-01 12:00,0.530,0.265,0.391,24.204
2019-12-01 11:00,2019-12-01 13:00,0.542,0.323,0.356,26.007
2019-12-01 12:00,2019-12-01 14:00,0.501,0.319,0.308,26.974
2019-12-01 13:00,2019-12-01 15:00,0.400,0.228,0.263,26.837
2019-12-01 14:00,2019-12-01 16:00,0.303,0.189,0.180,26.158
2019-12-01 15:00,2019-12-01 17:00,0.147,0.083,0.101,24.806
2019-12-01 16:00,2019-12-01 18:00,0.038,0,0.059,22.344
2019-12-01 17:00,2019-12-01 19:00,0,0,0.002,19.228
2019-12-01 18:00,2019-12-01 20:00,0,0,0,17.209
2019-12-01 19:00,2019-12-01 21:00,0,0,0,16.134
2019-12-01 20:00,2019-12-01 22:00,0,0,0,15.667
2019-12-01 21:00,2019-12-01 23:00,0,0,0,15.410
2019-12-01 22:00,2019-12-02 00:00,0,0,0,15.258
2019-12-01 23:00,2019-12-02 01:00,0,0,0,15.121
2019-12-02 00:00,2019-12-02 02:00,0,0,0,15.039
2019-12-02 01:00,2019-12-02 03:00,0,0,0,14.686
2019-12-02 02:00,2019-12-02 04:00,0,0,0,14.338
2019-12-02 03:00,2019-12-02 05:00,0.009,0,0.021,14.465
2019-12-02 04:00,2019-12-02 06:00,0.093,0.041,0.078,16.811
2019-12-02 05:00,2019-12-02 07:00,0.282,0.252,0.084,21.422
2019-12-02 06:00,2019-12-02 08:00,0.450,0.454,0.104,27.435
2019-12-02 07:00,2019-12-02 09:00,0.544,0.557,0.148,31.722
2019-12-02 08:00,2019-12-02 10:00,0.601,0.616,0.186,34.410
2019-12-02 09:00,2019-12-02 11:00,0.662,0.734,0.178,36.535
2019-12-02 10:00,2019-12-02 12:00,0.696,0.833,0.148,38.443
2019-12-02 11:00,2019-12-02 13:00,0.694,0.870,0.118,39.900
2019-12-02 12:00,2019-12-02 14:00,0.617,0.748,0.110,40.279
2019-12-02 13:00,2019-12-02 15:00,0.471,0.503,0.124,39.516
2019-12-02 14:00,2019-12-02 16:00,0.280,0.195,0.166,37.370
2019-12-02 15:00,2019-12-02 17:00,0.110,0.014,0.134,34.249
2019-12-02 16:00,2019-12-02 18:00,0.021,0,0.039,30.706
2019-12-02 17:00,2019-12-02 19:00,0,0,0.001,26.792
2019-12-02 18:00,2019-12-02 20:00,0,0,0,22.400
2019-12-02 19:00,2019-12-02 21:00,0,0,0,20.235
2019-12-02 20:00,2019-12-02 22:00,0,0,0,19.658
2019-12-02 21:00,2019-12-02 23:00,0,0,0,18.962
2019-12-02 22:00,2019-12-03 00:00,0,0,0,17.920
2019-12-02 23:00,2019-12-03 01:00,0,0,0,16.560
2019-12-03 00:00,2019-12-03 02:00,0,0,0,15.058
2019-12-03 01:00,2019-12-03 03:00,0,0,0,13.755
2019-12-03 02:00,2019-12-03 04:00,0,0,0,12.737
2019-12-03 03:00,2019-12-03 05:00,0.007,0,0.018,12.303
2019-12-03 04:00,2019-12-03 06:00,0.070,0.003,0.089,12.822
2019-12-03 05:00,2019-12-03 07:00,0.109,0.006,0.128,13.565
2019-12-03 06:00,2019-12-03 08:00,0.196,0.018,0.211,14.546
2019-12-03 07:00,2019-12-03 09:00,0.295,0.044,0.298,15.693
2019-12-03 08:00,2019-12-03 10:00,0.453,0.149,0.384,17.346
2019-12-03 09:00,2019-12-03 11:00,0.569,0.311,0.377,18.833
2019-12-03 10:00,2019-12-03 12:00,0.654,0.505,0.309,20.024
2019-12-03 11:00,2019-12-03 13:00,0.669,0.593,0.244,20.596
2019-12-03 12:00,2019-12-03 14:00,0.621,0.571,0.196,20.429
2019-12-03 13:00,2019-12-03 15:00,0.505,0.435,0.171,19.469
2019-12-03 14:00,2019-12-03 16:00,0.334,0.219,0.170,17.652
2019-12-03 15:00,2019-12-03 17:00,0.136,0.017,0.147,14.956
2019-12-03 16:00,2019-12-03 18:00,0.026,0,0.042,12.627
2019-12-03 17:00,2019-12-03 19:00,0,0,0.001,11.106
2019-12-03 18:00,2019-12-03 20:00,0,0,0,10.263
2019-12-03 19:00,2019-12-03 21:00,0,0,0,9.767
2019-12-03 20:00,2019-12-03 22:00,0,0,0,9.268
2019-12-03 21:00,2019-12-03 23:00,0,0,0,8.823
2019-12-03 22:00,2019-12-04 00:00,0,0,0,8.335
2019-12-03 23:00,2019-12-04 01:00,0,0,0,7.933
2019-12-04 00:00,2019-12-04 02:00,0,0,0,7.713
2019-12-04 01:00,2019-12-04 03:00,0,0,0,7.567
2019-12-04 02:00,2019-12-04 04:00,0,0,0,7.535
2019-12-04 03:00,2019-12-04 05:00,0.008,0,0.019,7.441
2019-12-04 04:00,2019-12-04 06:00,0.081,0.008,0.093,8.239
2019-12-04 05:00,2019-12-04 07:00,0.225,0.094,0.162,9.619
2019-12-04 06:00,2019-12-04 08:00,0.434,0.352,0.144,11.727
2019-12-04 07:00,2019-12-04 09:00,0.640,0.660,0.106,14.269
2019-12-04 08:00,2019-12-04 10:00,0.764,0.859,0.099,16.664
2019-12-04 09:00,2019-12-04 11:00,0.814,0.947,0.103,18.613
2019-12-04 10:00,2019-12-04 12:00,0.824,0.974,0.101,20.083
2019-12-04 11:00,2019-12-04 13:00,0.784,0.918,0.098,20.912
2019-12-04 12:00,2019-12-04 14:00,0.695,0.785,0.092,21.079
2019-12-04 13:00,2019-12-04 15:00,0.555,0.592,0.084,20.573
2019-12-04 14:00,2019-12-04 16:00,0.365,0.356,0.075,19.454
2019-12-04 15:00,2019-12-04 17:00,0.142,0.110,0.064,17.694
2019-12-04 16:00,2019-12-04 18:00,0.029,0,0.046,15.353
2019-12-04 17:00,2019-12-04 19:00,0,0,0.002,12.879
2019-12-04 18:00,2019-12-04 20:00,0,0,0,11.306
2019-12-04 19:00,2019-12-04 21:00,0,0,0,10.340
2019-12-04 20:00,2019-12-04 22:00,0,0,0,9.806
2019-12-04 21:00,2019-12-04 23:00,0,0,0,9.506
2019-12-04 22:00,2019-12-05 00:00,0,0,0,9.273
2019-12-04 23:00,2019-12-05 01:00,0,0,0,9.005
